id_student,final_result,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disabilit1,date_registration,date_unregistration,Assessment 1,Assessmentn-1,Last assessment,Exam,Premoduleforumng,Premodulehomepage,Premoduleoucontent,Premoduleresource,Premodulesubpage,Assess1forumng,Assess1homepage,Assess1oucontent,Assess1resource,Assess1subpage,Assessn_1forumng,Assessn_1homepage,Assessn_1oucontent,Assessn_1resource,Assessn_1subpage,Preexamforumng,Preexamhomepage,Preexamoucontent,Preexamresource,Preexamsubpage
464887,1,1,10,2,2,2,0,120,0,-54,104,68,0,0,0,0,0,0,0,0,62,48,18,5,34,23,14,4,0,2,0,0,0,0,0
465413,3,2,7,2,2,3,0,150,0,-52,0,56,58.25,0,51,21,47,73,39,70,106,80,80,21,34,274,415,236,78,206,5,56,0,1,87
466158,1,2,1,2,2,2,2,180,1,-87,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466714,1,1,3,3,7,2,2,120,1,-62,166,62,20,0,0,0,5,1,1,3,0,18,18,4,30,2,17,48,3,11,0,0,0,0,0
467230,4,1,4,3,6,2,1,90,0,-64,0,81,64.75,39,78,4,7,3,1,3,11,16,20,2,10,20,67,56,7,73,3,19,2,13,27
468386,1,2,9,1,6,2,2,310,0,-79,68,75,0,0,0,5,6,4,32,0,10,10,17,0,21,4,11,22,4,24,0,0,0,0,0
469425,2,1,4,1,8,2,0,120,0,-22,0,37,32,0,0,8,16,3,2,11,7,10,46,9,27,14,7,135,22,52,0,0,0,0,0
469614,3,1,11,2,4,2,0,90,0,-59,0,69,70.66666667,0,69,29,29,22,15,32,77,67,21,12,44,110,137,34,20,71,11,7,0,3,15
470555,1,1,3,2,9,2,0,60,1,-109,39,0,0,0,0,19,7,2,2,17,44,41,0,0,6,0,3,0,0,0,0,0,0,0,0
470733,2,1,2,3,7,2,0,60,0,-72,0,86,51.25,9,42,0,4,0,0,0,31,17,2,4,23,119,105,72,40,27,22,10,0,3,12
471189,1,1,2,2,10,3,1,120,0,-74,40,58,0,0,0,0,17,4,13,22,0,39,34,15,37,38,20,1,5,23,0,0,0,0,0
471476,2,2,8,3,7,3,1,120,0,-29,0,96,0,0,0,18,85,50,29,123,53,38,0,1,59,42,77,15,44,132,0,0,0,0,0
471669,2,1,5,2,3,2,1,60,0,-22,0,50,49,0,0,0,0,0,0,0,0,3,44,7,27,6,2,58,27,20,0,0,0,0,0
472257,3,1,10,3,1,2,1,150,0,-108,0,66,74,74,76,0,9,0,0,0,55,34,7,4,18,167,139,43,18,34,59,22,0,12,15
472284,4,1,5,2,8,2,0,60,0,-25,0,97,93.25,96,93,35,29,20,14,16,178,58,30,15,53,242,142,30,29,97,19,31,0,17,33
472651,4,1,3,1,10,3,0,60,0,-113,0,88,92.25,85,78,50,69,98,17,65,85,126,34,19,106,278,321,235,23,145,164,50,2,29,98
473265,1,2,7,2,7,3,0,75,0,-24,180,51,0,0,0,0,18,2,0,7,47,68,28,3,25,29,54,52,1,2,0,0,0,0,0
473406,1,1,9,2,1,3,1,120,0,-38,-8,0,0,0,0,1,9,2,1,7,29,13,5,1,8,0,0,0,0,0,0,0,0,0,0
474153,2,1,2,2,6,2,3,150,0,-22,0,71,65.66666667,0,0,2,14,2,4,22,47,56,57,6,35,54,167,224,44,120,0,1,0,2,2
474451,2,1,8,2,6,2,1,60,1,-17,0,67,39,0,0,7,16,9,1,1,63,33,10,0,10,48,118,130,12,71,0,3,0,0,0
477063,2,1,4,2,1,2,3,150,0,-25,0,0,0,0,0,0,16,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
477180,2,2,6,2,10,2,2,130,0,-53,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
479649,3,1,1,3,6,2,0,60,0,-45,0,75,55.66666667,51,76,0,5,4,1,4,27,6,10,2,11,44,27,25,23,29,3,8,0,13,17
479921,1,2,10,3,7,2,2,75,0,-255,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480956,3,1,9,1,2,3,0,60,0,-47,0,91,83.75,73,71,0,30,6,12,51,44,51,15,14,33,126,144,29,39,135,24,41,2,2,16
481863,3,2,9,3,3,2,1,120,0,-38,97,80,72,62,76,0,7,8,0,3,0,54,60,2,52,68,139,261,33,90,11,25,24,14,54
484130,1,2,2,3,3,2,0,70,0,-22,228,59,0,0,0,7,6,2,0,1,86,55,10,3,14,25,34,20,3,1,0,0,0,0,0
484213,3,2,2,3,4,2,0,130,0,-17,0,70,68.25,35,89,0,0,0,0,0,0,13,14,5,11,21,121,79,41,134,75,51,1,22,127
484305,1,1,4,2,4,2,2,150,0,-25,19,0,0,0,0,2,10,11,1,11,3,7,1,1,2,0,0,0,0,0,0,0,0,0,0
484762,3,2,7,3,4,3,2,120,1,-95,0,98,74,0,56,16,14,3,2,30,57,33,20,5,46,343,205,82,41,231,50,51,1,12,69
485219,2,1,4,3,4,2,1,90,0,-57,0,54,23.5,0,0,0,5,0,0,0,6,12,2,0,4,0,26,50,7,27,0,0,0,0,0
485306,1,2,10,2,6,2,0,60,0,-135,29,0,0,0,0,0,0,0,0,0,3,7,14,2,16,0,0,0,0,0,0,0,0,0,0
486022,3,1,5,3,5,2,0,60,0,-22,0,73,63.25,53,56,0,8,3,0,6,11,59,67,11,39,165,316,309,28,149,20,21,6,0,5
488550,1,2,9,1,9,2,1,120,0,-58,62,0,0,0,0,108,45,6,2,5,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0
489507,3,2,13,3,6,2,0,60,0,-207,0,67,59,59,53,0,5,0,0,0,9,17,25,3,36,53,69,56,6,27,1,4,0,5,30
490164,2,2,7,2,1,2,1,120,1,-181,111,0,0,0,0,0,12,7,1,2,0,4,0,0,0,0,1,5,0,1,0,0,0,0,0
491036,3,2,7,3,7,2,2,180,0,-67,0,69,59.75,0,40,0,5,0,0,0,17,23,23,0,16,51,110,148,21,36,10,31,0,1,26
491792,1,1,1,1,1,3,0,120,0,-22,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491912,1,1,4,5,3,2,1,120,0,-31,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492095,3,1,8,2,7,2,0,60,0,-85,0,60,68.5,61,71,0,3,0,0,2,0,33,26,10,37,81,135,134,45,90,39,34,1,14,68
492537,3,1,2,2,10,2,1,60,1,-69,0,80,58.75,0,49,0,0,0,0,0,16,15,14,6,19,86,89,69,6,20,0,16,0,6,30
493055,1,1,2,1,9,2,0,60,0,-22,12,0,0,0,0,33,188,32,37,78,38,41,11,10,19,0,0,0,0,0,0,0,0,0,0
493296,2,2,13,2,8,2,2,60,0,-29,0,68,58,0,0,0,18,13,2,16,26,19,8,1,9,151,81,59,11,52,0,0,0,0,0
493434,1,1,12,2,0,3,0,120,0,-69,97,75,88.5,0,0,2,7,0,1,3,44,37,23,23,30,82,57,29,10,32,0,0,0,0,0
493793,1,1,1,3,7,2,1,180,1,-95,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493879,1,1,9,3,3,2,2,120,1,-38,59,41,0,0,0,10,15,1,0,5,20,31,6,0,3,34,49,52,5,21,0,0,0,0,0
493984,1,2,4,3,7,2,1,60,0,-29,16,74,62.66666667,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494329,1,1,8,2,6,2,0,60,0,-107,175,71,26,0,0,0,4,0,2,9,0,31,38,5,29,56,85,95,20,28,0,0,0,0,0
496085,2,2,3,2,2,2,0,150,0,-104,0,0,0,0,0,0,6,4,2,6,36,28,11,8,20,0,1,0,0,0,0,0,0,0,0
497206,1,1,5,3,9,2,1,60,0,-29,0,0,0,0,0,16,9,2,1,1,97,21,12,2,5,0,0,0,0,0,0,0,0,0,0
497405,1,1,2,1,5,1,1,60,0,-25,10,0,0,0,0,5,17,11,1,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
498363,3,2,4,2,3,2,2,90,1,-8,0,92,70.5,55,62,2,4,3,0,0,34,19,3,1,18,212,136,31,12,38,102,52,2,54,57
498438,1,1,4,2,8,2,0,60,0,-218,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498582,1,1,13,3,10,2,0,60,0,-68,135,74,72,0,0,16,8,2,1,10,25,38,26,7,38,41,49,33,7,13,0,0,0,0,0
498793,1,1,11,2,4,3,1,240,1,-59,68,68,57.5,0,0,3,19,28,4,18,87,71,89,10,24,289,238,299,25,289,0,0,0,0,0
498905,1,2,2,3,10,2,0,60,0,-22,180,41,0,0,0,44,60,4,8,79,131,129,6,7,62,31,23,0,1,4,0,0,0,0,0
498980,2,1,7,2,9,2,0,120,1,-65,0,54,31.75,0,0,0,6,0,1,6,0,12,6,0,4,2,54,48,15,47,0,6,0,0,0
501123,1,2,10,3,8,2,0,180,0,-11,122,71,0,0,0,0,20,8,1,5,0,5,4,0,2,0,2,8,0,0,0,0,0,0,0
501487,4,1,12,3,7,2,0,60,0,-78,0,91,78,46,91,14,72,51,9,75,30,48,24,29,54,53,139,129,61,176,33,26,0,34,47
501723,1,2,1,3,7,2,2,120,0,-103,90,79,62,0,0,0,6,7,2,10,44,41,47,13,43,0,20,49,16,22,0,0,0,0,0
501890,1,1,8,3,4,3,0,60,0,-123,6,0,0,0,0,2,18,2,4,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502004,3,1,8,3,7,3,0,60,0,-25,0,93,79.75,75,69,0,0,0,0,0,47,59,51,8,19,160,329,173,32,72,39,41,38,13,42
502057,3,2,2,2,7,3,1,120,0,-45,19,78,73.75,22,69,3,4,2,0,0,39,35,28,6,23,294,352,129,67,322,117,91,3,13,103
502161,2,1,4,3,8,2,1,60,1,-92,0,52,67.75,56,0,0,5,0,1,2,11,20,8,3,10,59,58,33,4,43,3,8,0,4,20
502207,2,1,13,3,7,2,2,120,0,-82,104,0,41.66666667,65,51,0,5,0,5,2,28,35,26,0,10,64,78,46,15,33,21,24,0,11,17
504089,2,1,8,3,10,2,0,60,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505561,2,2,6,2,8,2,1,120,1,-150,72,85,62.4,0,0,20,21,6,0,0,134,141,128,26,62,172,210,110,87,129,28,34,0,3,15
505815,3,1,5,3,7,2,0,90,1,-60,0,88,89,85,91,1,12,31,12,61,62,39,13,2,18,83,83,22,9,11,4,18,0,7,17
505854,1,1,2,3,3,2,0,60,0,-68,216,55,37.66666667,0,0,5,64,19,15,41,24,30,22,17,16,48,96,26,23,47,0,13,2,5,6
507812,1,2,5,2,10,2,0,60,0,-134,200,36,0,0,0,0,22,10,4,18,0,8,7,5,27,0,8,22,1,1,0,0,0,0,0
508446,1,1,5,2,6,2,0,60,1,-24,83,49,51,0,0,0,0,0,0,0,38,34,23,11,47,37,32,29,5,51,0,0,0,0,0
508594,1,1,5,3,3,2,0,120,0,-24,226,56,37.25,5,0,7,40,9,4,12,15,56,8,13,34,101,243,174,42,86,7,17,34,0,7
508872,1,1,8,2,2,2,0,60,0,-25,194,0,0,0,0,0,0,0,0,0,4,6,6,3,6,0,18,5,1,14,0,0,0,0,0
509100,1,2,1,2,5,2,0,60,0,-144,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509417,1,2,6,5,9,2,1,60,0,-304,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511869,1,1,13,2,4,2,0,60,0,-45,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511890,1,1,5,3,6,2,1,120,1,-115,-17,70,62,0,0,0,3,0,0,0,51,45,10,9,22,3,66,168,11,84,0,0,0,0,0
513415,1,1,7,3,4,2,1,60,1,-150,170,75,0,0,0,0,0,0,0,0,0,7,18,1,9,0,17,10,2,24,0,0,0,0,0
513687,3,1,8,2,9,3,2,120,0,-138,0,97,71.66666667,0,42,24,98,27,17,78,99,109,23,5,26,114,222,54,18,102,0,23,2,54,365
513957,3,1,10,3,6,2,1,60,0,-163,0,65,47.5,35,64,0,3,0,0,0,0,13,9,1,1,5,29,103,10,18,30,9,8,1,8
514277,1,2,9,1,10,2,0,120,0,-206,10,0,0,0,0,21,18,10,1,5,24,6,7,2,2,0,0,0,0,0,0,0,0,0,0
515161,2,2,13,5,0,2,0,60,0,-36,0,48,0,0,0,0,0,0,0,0,0,9,8,2,14,0,3,11,3,7,0,0,0,0,0
515331,2,1,7,2,2,3,2,60,0,-24,0,78,44,33,42,12,15,17,1,9,10,16,14,4,18,27,47,86,14,26,0,0,0,0,0
516318,2,1,8,2,6,2,1,120,0,-93,0,98,0,0,0,0,0,0,0,0,17,9,6,0,8,3,11,7,0,1,0,0,0,0,0
517864,3,1,10,3,9,2,1,120,0,-68,0,60,57.75,0,80,4,8,4,1,4,103,90,17,8,12,109,144,71,17,32,2,24,15,8,18
518265,1,1,9,2,3,2,0,60,1,-29,-11,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518330,1,2,3,3,3,2,1,90,0,-131,-8,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520349,1,1,1,2,10,2,1,120,0,-34,163,48,38.5,0,0,0,4,3,1,7,0,13,13,4,10,22,51,53,6,24,0,0,0,0,0
520962,3,2,7,3,10,3,1,120,0,-24,0,87,76,37,49,53,35,29,4,44,80,80,24,20,73,363,342,218,80,313,114,47,3,38,126
521249,1,1,1,3,3,2,0,60,0,-82,-10,0,0,0,0,0,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522129,1,1,8,3,10,3,1,120,0,-85,179,22,0,0,0,0,0,0,0,0,0,20,33,13,13,0,2,26,2,7,0,0,0,0,0
522205,2,1,13,3,10,2,2,60,0,-89,0,43,80.66666667,0,0,0,11,9,5,18,23,26,5,4,15,42,75,38,18,61,0,0,0,0,0
522363,1,2,2,1,9,3,1,120,0,-42,58,92,56,0,0,0,61,36,4,28,78,207,100,67,252,91,176,195,34,96,0,0,0,0,0
522690,1,2,6,3,1,3,1,150,0,-149,6,0,0,0,0,11,53,40,6,29,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0
522840,3,2,4,2,9,2,0,60,0,-5,0,57,57.75,17,67,0,0,0,0,0,26,20,19,2,6,134,161,108,29,184,20,46,2,10,86
523583,2,2,2,3,9,3,1,120,1,-82,89,83,58,0,0,3,4,4,0,2,15,44,9,13,83,0,1,0,0,0,0,0,0,0,0
523857,3,2,10,1,9,2,0,120,1,-110,0,59,72.5,61,56,6,13,2,3,11,19,64,32,9,56,98,170,116,38,99,65,35,0,19,38
523978,3,2,3,2,3,2,1,60,0,-43,0,74,48.25,64,42,0,3,15,2,6,13,45,67,16,69,114,165,335,39,115,6,12,4,6,2
524109,2,1,2,1,5,1,0,60,0,-22,0,65,44,0,0,0,4,0,1,15,12,13,15,1,3,25,38,55,12,55,0,0,0,0,0
524137,3,2,8,3,4,2,1,120,0,-75,0,76,87,43,64,0,0,0,0,0,79,78,5,7,33,102,166,22,27,71,35,81,15,10,79
525412,2,1,5,2,2,2,0,120,0,-34,0,81,58.75,31,47,14,8,4,0,2,41,21,28,0,4,108,142,335,37,25,44,26,5,15,39
525635,2,2,4,3,3,2,0,60,0,-22,0,44,32,33,42,1,26,23,23,16,1,13,44,9,13,22,21,312,15,121,1,1,2,6,15
526098,1,1,13,4,0,3,1,150,0,-134,105,91,93,0,0,39,49,17,12,58,92,74,5,17,73,35,67,8,17,63,0,0,0,0,0
526175,2,1,2,2,4,2,0,60,0,-53,0,0,8,0,0,0,7,6,1,3,0,11,26,2,1,8,26,68,8,16,0,0,0,0,0
527242,1,2,9,2,4,2,0,90,0,-46,122,45,68.5,0,0,51,40,30,6,25,97,81,55,11,14,290,221,161,18,22,0,0,0,0,0
527323,2,2,2,2,4,2,3,90,0,-36,0,92,82.25,35,18,0,3,2,0,0,2,4,16,3,2,3,14,34,7,1,0,3,9,0,1
528330,1,1,10,3,9,2,0,120,0,-116,11,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528699,1,1,1,3,5,3,0,60,0,-75,187,86,69,0,0,30,19,13,10,14,84,13,16,27,34,92,17,17,14,21,0,0,0,0,0
528822,1,1,8,2,4,2,0,60,0,-24,10,0,0,0,0,0,0,0,0,0,0,6,7,6,5,0,0,0,0,0,0,0,0,0,0
529190,3,1,1,2,10,2,0,60,0,-108,0,86,84,86,58,0,77,20,17,36,212,275,148,8,77,225,274,590,47,72,27,99,9,46,37
531069,1,1,4,2,3,3,2,120,1,-25,228,41,36,0,0,0,0,0,0,0,4,2,0,0,0,57,85,65,26,97,0,1,0,0,0
531234,3,2,10,2,10,3,1,120,0,-74,40,81,76.25,68,67,15,15,16,0,4,136,135,7,12,69,147,218,28,48,242,2,15,0,4,16
531243,1,1,7,1,5,2,0,60,0,-65,215,59,0,0,0,0,8,3,35,3,0,12,21,6,3,0,4,1,0,0,0,0,0,0,0
531340,1,2,4,2,9,2,2,60,0,-255,226,0,0,0,0,0,5,0,0,2,17,16,4,0,7,0,5,0,9,1,0,2,0,0,0
532194,1,1,13,3,0,3,0,120,0,-41,125,79,73.5,0,0,52,67,6,18,106,250,145,3,3,48,177,192,16,10,149,0,0,0,0,0
532988,2,1,3,3,10,2,1,60,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533012,2,1,9,3,8,3,0,90,0,-151,0,54.5,69,0,0,15,15,14,3,9,5,15,5,0,19,0,3,0,0,0,0,2,8,0,0
534201,3,2,3,3,4,2,0,60,0,-154,0,54,70.5,27,60,0,0,0,0,0,104,44,25,5,58,362,184,187,80,225,155,17,0,13,30
536794,1,1,3,2,10,2,0,210,0,-113,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536941,3,2,4,3,1,2,0,60,0,-129,0,75,82.5,35,78,10,34,19,5,12,239,13,15,7,19,669,33,91,53,181,531,26,13,76,288
536999,1,1,13,2,0,3,1,60,1,-22,96,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,23,83,64,108,0,0,0,0,0
537238,1,2,10,3,6,3,0,180,0,-131,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537756,3,2,5,3,6,2,0,270,0,-96,0,60,68.5,25,62,0,1,0,0,0,43,23,7,4,8,83,67,86,28,80,11,4,0,15,14
539060,1,2,12,2,6,2,0,120,1,-92,55,65,0,0,0,33,45,11,2,16,19,27,11,3,20,13,31,13,12,21,0,0,0,0,0
539186,2,2,6,3,2,2,2,120,0,-155,0,58,23.75,0,0,0,3,0,0,0,0,4,0,2,5,65,70,113,14,30,0,0,0,0,0
539451,3,1,2,2,4,1,0,60,0,-106,0,71,78.33333333,60,80,0,0,0,0,0,20,20,14,12,18,61,62,36,19,75,12,23,8,38,108
539588,2,2,7,3,5,2,0,60,0,-46,0,67,0,0,0,0,13,17,1,8,108,51,18,1,30,27,14,0,0,2,0,0,0,0,0
539872,1,2,10,3,8,2,1,120,0,-192,40,83,73,0,0,5,13,0,1,1,127,65,17,7,33,44,54,18,30,31,0,0,0,0,0
540758,3,2,1,2,5,2,2,90,0,-25,0,63,76.25,81,60,51,36,20,11,51,51,45,15,21,61,444,306,71,126,393,146,69,0,41,167
541000,3,2,8,3,6,2,0,60,0,-54,0,78,77.25,0,71,6,17,24,14,16,8,25,9,31,28,85,145,52,34,100,14,24,3,35,47
541765,3,1,7,3,5,2,0,120,0,-1,0,79,90,85,84,0,0,0,0,0,38,13,6,0,15,176,111,54,49,158,8,18,0,5,25
543356,1,2,12,2,4,3,0,210,0,-52,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543361,1,2,5,3,10,2,0,60,0,-163,75,65,0,0,0,5,26,13,29,14,47,8,0,0,0,14,13,4,6,10,0,0,0,0,0
543789,4,2,5,3,8,2,0,60,0,-24,0,96,96.25,93,96,0,4,5,0,6,212,104,77,14,81,323,352,339,41,171,307,146,17,22,145
543976,1,2,6,2,8,3,0,60,0,-88,72,63,83,0,0,17,79,19,24,80,120,138,32,9,86,74,168,28,27,87,0,0,0,0,0
544499,1,2,11,2,4,2,2,180,0,-60,40,70,0,0,0,0,14,0,1,5,14,46,33,11,37,6,20,5,3,15,0,0,0,0,0
544587,2,2,7,2,1,3,1,120,1,-20,-14,82,70.66666667,0,33,0,21,20,4,15,79,112,10,13,30,188,186,31,46,160,33,49,2,7,53
545387,1,1,5,3,2,2,1,60,0,-34,30,51,0,0,0,20,13,0,0,2,11,34,12,0,8,0,0,0,0,0,0,0,0,0,0
546025,2,2,11,2,8,3,0,60,0,-41,0,61,63,0,0,0,10,20,9,12,7,22,10,8,26,23,38,26,41,116,0,0,0,0,0
546040,2,1,6,1,5,2,0,120,0,-17,0,61,63,57,42,0,0,0,0,0,0,1,11,2,3,37,43,47,5,26,0,7,1,6,10
546299,1,1,10,2,3,2,0,60,0,-136,73,43,0,0,0,0,5,1,0,0,28,22,36,1,15,16,15,21,1,3,0,0,0,0,0
546403,1,1,8,2,3,2,2,240,0,-53,-53,62,35.5,0,0,0,5,0,0,2,5,26,10,1,20,2,88,275,16,68,0,8,2,0,0
546584,3,1,1,3,10,3,0,60,0,-46,0,77,63.75,71,49,25,37,52,70,84,94,50,22,10,81,299,255,111,98,308,9,10,0,6,19
546654,4,1,6,3,5,2,1,60,1,-89,0,89,88.75,85,89,30,47,24,17,74,45,56,6,2,51,73,531,27,32,117,16,80,0,3,9
547629,1,2,6,2,1,3,1,60,0,-151,227,67,43.66666667,0,0,35,37,27,2,17,42,28,13,2,21,96,83,43,40,77,3,3,0,2,0
547786,1,1,9,1,1,2,0,120,0,-137,104,49,59,0,0,0,4,1,1,1,0,14,26,8,36,63,89,184,17,19,0,0,0,0,0
547816,1,2,8,2,3,2,1,210,0,-43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547860,1,2,5,3,7,2,0,180,0,-69,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548292,3,1,4,3,7,2,0,60,0,-72,0,91,79.75,0,62,14,28,20,9,34,19,83,19,8,108,58,265,109,96,530,0,62,6,58,150
548371,2,1,8,3,9,2,1,60,0,-92,0,74,0,0,0,0,0,0,0,0,0,7,12,3,12,0,10,2,0,5,0,0,0,0,0
548500,1,1,11,3,8,3,1,120,0,-95,96,70,47.5,0,0,0,8,1,4,21,58,40,31,18,61,27,64,118,21,30,0,0,0,0,0
549160,1,1,4,3,3,2,1,120,0,-36,-17,84,71.5,0,0,0,4,0,4,8,17,12,12,10,30,4,19,4,12,39,0,0,0,0,0
549785,1,2,1,2,10,2,0,60,0,-43,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550046,4,1,1,3,1,2,0,60,0,-89,0,82,87.25,0,93,0,5,12,1,2,41,25,39,6,2,259,181,125,28,68,19,57,0,16,26
550638,2,2,13,3,6,2,0,60,0,-129,0,72,66,53,0,20,37,14,7,22,71,50,35,8,13,175,150,74,14,50,0,3,0,0,0
550893,2,1,13,3,6,2,1,90,0,-50,0,95,76,0,0,0,15,13,1,10,1,7,5,0,6,11,20,53,1,39,0,0,0,0,0
551109,1,2,13,2,6,2,0,210,0,-40,23,0,0,0,0,0,16,11,8,19,8,18,3,4,9,0,0,0,0,0,0,0,0,0,0
551171,3,2,3,2,5,2,0,120,0,-164,0,66,60.75,22,44,0,16,20,2,2,87,68,22,12,55,231,155,101,65,114,19,14,0,30,16
551340,1,1,1,2,2,3,0,120,1,-50,11,0,0,0,0,0,4,4,2,4,11,10,23,0,0,0,0,0,0,0,0,0,0,0,0
551427,2,2,4,3,7,2,0,60,0,-82,0,68,38,0,0,0,4,2,0,3,9,30,7,5,42,0,27,24,5,12,0,0,0,0,0
551814,3,1,8,2,1,2,0,90,0,-25,0,81,81.66666667,0,82,0,6,2,1,4,25,25,10,0,5,43,149,127,40,78,2,22,1,14,30
552003,4,2,2,3,1,3,1,120,0,-203,-25,95,87.75,90,84,17,29,12,8,15,88,83,17,6,40,186,340,88,70,172,278,90,19,26,101
552255,3,1,8,3,9,2,1,90,0,-78,0,48,61.25,0,38,7,9,12,3,7,6,17,10,0,1,8,61,34,17,27,0,7,0,4,8
552908,1,1,8,2,9,2,1,120,0,-28,110,15,33.5,0,0,10,11,0,10,13,31,43,12,9,31,15,53,107,19,29,0,0,0,0,0
554065,4,1,13,2,0,2,1,60,0,-46,0,94,85,89,100,3,26,9,28,27,38,41,31,10,38,146,211,184,82,242,22,70,28,284,143
554444,1,2,10,2,4,2,1,120,0,-113,46,40,0,0,0,0,7,3,1,7,5,40,52,9,39,2,3,2,3,0,0,0,0,0,0
554585,1,1,6,2,2,2,0,60,0,-128,34,0,0,0,0,0,14,0,2,6,0,2,8,4,7,0,0,0,0,0,0,0,0,0,0
554588,2,2,13,1,9,3,1,90,0,-36,0,59,46.75,0,0,0,0,0,0,0,0,12,5,1,1,0,0,0,0,0,0,0,0,0,0
554712,1,1,1,3,7,2,0,120,0,-72,213,58,22.33333333,0,0,5,19,38,4,6,4,15,9,6,22,110,55,60,12,35,0,1,0,0,0
555132,1,1,1,3,7,2,0,60,0,-92,169,64,64,0,0,18,21,4,16,22,16,31,19,6,17,11,27,20,9,18,0,0,0,0,0
555137,2,2,9,2,4,2,2,150,0,-81,0,0,0,0,0,3,17,9,15,23,0,1,4,0,1,0,1,6,0,0,0,0,0,0,0
555408,2,1,1,3,10,2,2,150,0,-22,0,67,0,0,0,4,8,8,0,0,39,10,0,0,3,5,45,33,5,31,0,1,0,0,0
555446,2,1,4,2,1,2,1,60,0,-57,0,66,52,0,0,2,7,1,0,0,13,16,7,0,2,2,20,49,7,11,0,0,0,0,0
556007,1,2,4,3,2,2,0,90,0,-115,221,0,0,0,0,9,28,2,4,5,0,1,0,0,0,5,11,10,0,5,0,0,0,0,0
556057,3,2,2,2,7,2,0,60,0,-93,0,74,53.25,0,53,1,5,0,1,0,69,48,16,11,41,108,92,73,52,28,2,20,0,20,48
556170,1,1,5,2,7,2,1,120,0,-93,55,0,0,0,0,0,2,0,2,0,1,11,12,6,12,0,0,0,0,0,0,0,0,0,0
556171,2,1,1,2,7,3,0,60,0,-25,0,62,0,0,0,0,2,0,4,4,16,25,26,4,18,0,15,8,2,12,0,0,0,0,0
556370,2,1,9,1,8,2,2,120,0,-24,0,68,44,0,0,0,2,0,0,0,0,0,0,0,0,4,17,14,1,8,0,1,0,0,0
556374,1,1,11,2,5,3,0,60,0,-24,172,55,50.66666667,0,0,0,12,8,4,16,19,16,14,1,9,103,117,267,48,85,0,0,0,0,0
556416,4,1,7,2,2,2,0,60,1,-65,0,79,79.75,56,80,28,24,13,2,25,61,83,24,6,31,215,222,91,36,120,99,36,0,13,20
556836,1,1,4,3,5,2,0,150,0,-138,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557404,3,2,1,1,3,2,0,60,0,-17,0,87,87.5,66,73,31,17,12,1,5,121,42,14,11,26,527,230,73,37,105,34,19,0,6,5
557751,1,1,6,3,6,2,1,60,0,-141,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
